Scenario,activity,parameter,param default,param plus 20,param minus 20,lca default,lca plus 20,lca minus 20,sensitivity ratio
54,"anaerobic digestion of animal manure, with biogenic carbon uptake",animal manure collection,25.588456959356876,30.70614835122825,20.4707655674855,-1.1767840127127882,-1.1726311901688948,-1.180936835252081,-0.017644795037705288
37,"anaerobic digestion of sequential crop, with biogenic carbon uptake","market group for electricity, low voltage",0.17123184749999998,0.20547821699999996,0.136985478,-1.1767840127127882,-1.1723051966588358,-1.1812628287620321,-0.01902989844871087
55,"anaerobic digestion of animal manure, with biogenic carbon uptake","market group for electricity, low voltage",0.127200801,0.1526409612,0.10176064080000001,-1.1767840127127882,-1.1717141146685424,-1.1818539107598471,-0.021541327851510222
104,"anaerobic digestion of agricultural residues, with biogenic carbon uptake","market group for electricity, low voltage",0.17123184749999998,0.20547821699999996,0.136985478,-1.1767840127127882,-1.171665365792438,-1.1819026596273248,-0.02174845537561119
23,"oat forage production, sequential crop for anaerobic digestion",market for combine harvesting,5e-05,6e-05,4e-05,-1.1767840127127882,-1.1709017847202778,-1.182666240703817,-0.024992810610205304
113,"biogas upgrading to biomethane, pressure swing adsorption w/ CCS","market group for electricity, medium voltage",0.7164822326130528,0.8597786791356633,0.5731857860904422,-1.1767840127127882,-1.1706957952485362,-1.1828722301713348,-0.02586803268751254
70,"biogas upgrading to biomethane, membrane w/ CCS","Methane, non-fossil",0.0070244489999999995,0.008429338799999998,0.0056195592,-1.1767840127127882,-1.167793296188719,-1.1857747292368574,-0.03820036823640791
26,"biogas upgrading to biomethane, chemical scrubbing w/ CCS","market group for electricity, medium voltage",0.5538459274888117,0.6646151129865739,0.44307674199104935,-1.1767840127127882,-1.1654106087812932,-1.1881574166394326,-0.04832409263808366
15,"heat production, at industrial furnace >100kW, biomethane w/ CCS, heating w/ CCS","Carbon dioxide, non-fossil",0.005716816996088571,0.0068601803953062855,0.004573453596870857,-1.1767840127127882,-1.1653995576068263,-1.18816846781875,-0.0483710476305579
139,"ammonia production, liquid, bio-ammonia from biomethane w/ CCS, syngas w/ CCS, heating w/ CCS","market for chemical factory, organics",3.90470099136553e-10,4.685641189638636e-10,3.123760793092424e-10,-1.1767840127127882,-1.1651837162592131,-1.1883843091653172,-0.04928812903529509
64,"biogas upgrading to biomethane, membrane w/ CCS","market group for electricity, medium voltage",0.7602674573507369,0.9123209488208842,0.6082139658805895,-1.1767840127127882,-1.1649401714961563,-1.1886278539238377,-0.050322918589528004
22,"oat forage production, sequential crop for anaerobic digestion","market group for inorganic nitrogen fertiliser, as N",0.004,0.0048,0.0032,-1.1767840127127882,-1.1633296216211246,-1.190238403803787,-0.057165932516007614
122,"carbon dioxide capture, chemical absorption, with transport and storage, 200 km pipeline sotage 1000m","market group for electricity, medium voltage",0.384,0.4608,0.30720000000000003,-1.1767840127127882,-1.1625132767904345,-1.191054748633174,-0.06063447398674309
14,"heat production, at industrial furnace >100kW, biomethane w/ CCS, heating w/ CCS","carbon dioxide capture, chemical absorption, with transport and storage, 200 km pipeline sotage 1000m",0.05145135296479716,0.061741623557756586,0.04116108237183773,-1.1767840127127882,-1.1619402871675184,-1.1916277382519627,-0.06306903128299453
120,"biogas upgrading to biomethane, pressure swing adsorption w/ CCS","Methane, non-fossil",0.021269088,0.025522905599999996,0.0170152704,-1.1767840127127882,-1.16193527742072,-1.1916327480048565,-0.06309031704908273
27,"biogas upgrading to biomethane, chemical scrubbing w/ CCS","market for heat, central or small-scale, natural gas",3.442386315789474,4.130863578947369,2.7539090526315793,-1.1767840127127882,-1.1617842708570387,-1.1917837545666208,-0.06373192400962681
92,"biogas upgrading to biomethane, water scrubbing w/ CCS","market group for electricity, medium voltage",0.7531909199715792,0.903829103965895,0.6025527359772633,-1.1767840127127882,-1.160783650445932,-1.1927843749733067,-0.0679834281008053
36,"anaerobic digestion of sequential crop, with biogenic carbon uptake","oat forage production, sequential crop for anaerobic digestion",9.748839727027493,11.69860767243299,7.799071781621994,-1.1767840127127882,-1.1553708000550362,-1.198197225367888,-0.0909819152244557
97,"biogas upgrading to biomethane, water scrubbing w/ CCS","Methane, non-fossil",0.014187996,0.0170255952,0.0113503968,-1.1767840127127882,-1.1520211036344903,-1.2015469217910857,-0.10521433334742908
134,"ammonia production, liquid, bio-ammonia from biomethane w/ CCS, syngas w/ CCS, heating w/ CCS","market group for electricity, low voltage",0.4323075229165332,0.5187690274998398,0.3458460183332266,-1.1767840127127882,-1.144944501900273,-1.2086235235228633,-0.13528188039322908
42,"anaerobic digestion of sequential crop, with biogenic carbon uptake","Methane, non-fossil",0.01622655950877,0.019471871410524,0.012981247607016001,-1.1767840127127882,-1.1424378845989542,-1.2111301408266217,-0.14593216657769317
41,"anaerobic digestion of sequential crop, with biogenic carbon uptake","Carbon dioxide, non-fossil",0.5249582874183826,0.629949944902059,0.41996662993470607,-1.1767840127127882,-1.13949680328632,-1.2140712221392564,-0.15842843301597756
109,"anaerobic digestion of agricultural residues, with biogenic carbon uptake","Methane, non-fossil",0.01622655950877,0.019471871410524,0.012981247607016001,-1.1767840127127882,-1.1375312948684067,-1.2160367305571693,-0.16677961894593465
108,"anaerobic digestion of agricultural residues, with biogenic carbon uptake","Carbon dioxide, non-fossil",0.5249582874183826,0.629949944902059,0.41996662993470607,-1.1767840127127882,-1.134170059082539,-1.2193979663430374,-0.18106106630397356
60,"anaerobic digestion of animal manure, with biogenic carbon uptake","Methane, non-fossil",0.01622655950877,0.019471871410524,0.012981247607016001,-1.1767840127127882,-1.124447054075926,-1.22912097134965,-0.22237283168137195
59,"anaerobic digestion of animal manure, with biogenic carbon uptake","Carbon dioxide, non-fossil",0.5249582874183826,0.629949944902059,0.41996662993470607,-1.1767840127127882,-1.1199654062320459,-1.2336026191935305,-0.2414147620418505
